County,Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k,log1p_rate_per_100k
Tulare,2010-05,0.16,49.54838709677419,3.725806451612903,2775.3,0.0,69.49677419354839,56.0,20.0,63.09,15237.0623,41676.0868,1.3541756004640308,0.856190602684625
Tulare,2010-06,0.0,43.7,3.3433333333333333,2401.6,0.0,77.77,53.5,26.0,829.64,21854.7349,82785.6236,2.48265526751739,1.2477950107511304
Tulare,2010-07,0.0,43.32258064516129,3.05483870967742,2268.7,0.0,81.75483870967743,62.0,36.0,362.78,8557.5809,44712.857,4.739614601624108,1.7473920655031143
Tulare,2010-08,0.0,43.483870967741936,3.0806451612903225,2289.8,0.0,78.90645161290323,55.0,38.0,63.17,3526.0355,24384.4254,2.7083512009280617,1.3105873576003786
Tulare,2010-09,0.0,49.43333333333333,2.76,1985.0,0.0,73.76,60.0,53.0,46.11,1684.8563,9100.6632,5.642398335266795,1.8934730933434067
Tulare,2010-10,0.0,62.483870967741936,2.806451612903226,2092.5,0.0,68.69354838709677,64.0,44.0,17.45,16842.5281,3443.7519,8.57644546960553,2.2593064865560444
Tulare,2010-11,0.0,74.4,2.3833333333333333,1710.8,0.0,56.69666666666667,64.5,19.0,5.21,56777.104,3232.3787,5.642398335266795,1.8934730933434067
Tulare,2010-12,6.05,84.6774193548387,2.42258064516129,1810.0,0.0,52.23548387096774,63.0,27.0,0.0,32448.6538,281.2757,4.513918668213436,1.7072755624408515
Tulare,2011-01,0.88,89.80645161290323,2.2161290322580647,1654.1,0.0,49.2483870967742,84.0,29.0,0.0,101310.4212,545.1702,2.0120139589057326,1.1026089443577622
Tulare,2011-02,0.51,67.78571428571429,2.8428571428571425,1908.2,0.0,51.65714285714286,61.0,21.0,6.21,34636.6334,6872.7835,0.4471142130901628,0.3695713754882728
Tulare,2011-03,1.82,70.6774193548387,3.429032258064516,2546.7,0.0,57.332258064516125,56.0,17.0,1255.65,48448.344,20284.1391,0.8942284261803256,0.638811592655515
Tulare,2011-04,0.57,58.82758620689656,3.475,2329.6,0.0,65.42068965517241,54.0,19.0,26.46,73810.6923,30921.7994,1.3413426392704886,0.85072454228828
Tulare,2011-05,0.28,49.483870967741936,3.606666666666667,2593.6,0.0,69.64516129032258,54.0,23.0,578.14,31005.3793,56550.9536,0.6706713196352443,0.5132255334587478
Tulare,2011-06,0.49,51.13333333333333,3.21,2306.5,0.0,76.44666666666667,61.0,25.0,459.21,35502.271,81774.5362,1.56489974581557,0.9419193924068572
Tulare,2011-07,0.0,49.41379310344828,3.1392857142857147,2104.3,0.0,81.00322580645161,60.0,33.0,287.03000000000003,18244.9896,121612.5894,2.4591281719958955,1.2410165839074083
Tulare,2011-08,0.0,48.483870967741936,2.9566666666666666,2136.0,0.0,79.21935483870968,56.0,35.5,130.93,4576.6996,32412.3938,3.800470811266384,1.5687139987842562
Tulare,2011-09,0.09,50.46666666666667,3.08,2222.6,0.0,75.73666666666666,62.5,56.0,5749.55,2740.4399,14905.3069,4.024027917811465,1.614231986039683
Tulare,2011-10,0.26,66.03333333333333,2.6666666666666665,1915.5,0.0,68.30333333333333,80.0,38.0,57.32,12579.834,28599.4389,5.365370557081954,1.8508724482380958
Tulare,2011-11,0.67,79.26666666666667,2.62,1892.0,0.0,56.38,76.0,21.0,19.86,18434.7518,12785.8806,4.024027917811465,1.614231986039683
Tulare,2011-12,0.01,69.7741935483871,2.3741935483870966,1768.5,0.0,45.270967741935486,114.0,48.0,64.05,27075.1342,507.0587,2.235571065450814,1.174205439561042
Tulare,2012-01,0.45,69.64516129032258,2.693548387096774,2004.8,0.0,46.906451612903226,98.0,54.5,33.42,101398.6265,1326.884,2.8843060470585624,1.356944344198754
Tulare,2012-02,0.09,62.241379310344826,3.086206896551724,2150.6,0.0,52.189655172413794,56.0,23.0,23.32,34520.274,13474.6616,3.1061757429861445,1.4124921191873943
Tulare,2012-03,1.39,62.80645161290322,3.57741935483871,2656.0,0.0,56.38709677419355,42.0,27.0,102.56,48911.6017,23195.1914,2.6624363511309808,1.298128595661387
Tulare,2012-04,2.32,62.310344827586206,3.6366666666666654,2617.8,0.0,63.333333333333336,59.5,23.0,21.52,76428.4566,33320.0279,4.437393918551635,1.6932998869926117
Tulare,2012-05,0.0,46.903225806451616,3.351612903225807,2492.6,0.0,72.03225806451613,59.0,33.0,175.93,28818.8451,60635.3372,1.996827263348236,1.0975541501530364
Tulare,2012-06,0.0,41.766666666666666,3.55,2561.8,0.0,77.21666666666667,55.5,37.0,646.3000000000001,26332.131,148542.9486,3.3280454389137257,1.4651160403138663
Tulare,2012-07,0.0,41.516129032258064,3.425806451612903,2547.3,0.0,80.15483870967742,59.0,30.0,239.17,12216.5891,105076.72,3.1061757429861445,1.4124921191873943
Tulare,2012-08,0.0,38.32258064516129,3.2225806451612904,2398.3,0.0,83.65806451612903,61.0,44.0,255.45,4362.1633,40319.2726,3.3280454389137257,1.4651160403138663
Tulare,2012-09,0.0,44.93333333333333,2.953333333333333,2126.4,0.0,76.56333333333333,63.0,55.0,32.0,1327.6859,7310.8708,2.440566655203399,1.2356361831694016
Tulare,2012-10,0.0,59.61290322580645,2.8,2073.1,0.0,68.04838709677419,61.0,39.0,10.1,3982.7031,7753.2499,2.218696959275817,1.1689766066225435
Tulare,2012-11,0.25,72.2,2.493333333333333,1791.0,0.0,57.876666666666665,74.0,17.0,107.36,9478.8953,5779.4392,1.3312181755654904,0.8463909530848485
Tulare,2012-12,1.62,81.41935483870968,1.8193548387096776,1354.9,0.0,50.25483870967742,59.0,19.5,2.0,33953.0992,7022.6938,3.549915134841308,1.5151085811056852
Tulare,2013-01,0.58,74.38709677419355,2.851612903225807,2117.6,0.0,40.39032258064516,84.0,32.0,15.55,107157.3089,8388.2076,3.084841967952899,1.4072830416280033
Tulare,2013-02,0.7000000000000001,68.14285714285714,3.0142857142857147,2018.8,0.0,48.11071428571428,67.5,30.0,3.22,26792.7344,7325.7011,1.1017292742688924,0.7427604698065303
Tulare,2013-03,0.8200000000000001,61.483870967741936,3.329032258064516,2470.3,0.0,56.32258064516129,60.0,25.0,12.12,69923.3654,24844.2932,1.1017292742688924,0.7427604698065303
Tulare,2013-04,0.06,49.96666666666667,3.673333333333334,2647.4,0.0,62.03333333333333,56.0,25.0,244.52,75765.3562,40884.2179,1.3220751291226711,0.8424612381022643
Tulare,2013-05,0.5700000000000001,45.64516129032258,3.7161290322580647,2765.4,0.0,64.8258064516129,53.0,25.0,85.35,29872.1967,70914.5732,2.86449611309912,1.3518313017677037
Tulare,2013-06,0.0,43.4,3.443333333333334,2480.2,0.0,69.54666666666667,59.0,34.0,363.9,22373.1561,211559.3898,3.084841967952899,1.4072830416280033
Tulare,2013-07,0.01,39.516129032258064,3.303225806451613,2451.9,0.0,79.2709677419355,59.0,39.0,277.63,12571.2313,91056.4235,2.86449611309912,1.3518313017677037
Tulare,2013-08,0.0,45.45161290322581,3.3096774193548386,2468.3,0.0,77.8,56.0,35.0,183.07,4903.8219,41649.6293,1.7627668388302278,1.0162326554207557
Tulare,2013-09,0.0,49.8,3.1366666666666663,2262.2,0.0,74.5,56.0,49.0,21.5,2077.8126,11620.5963,1.9831126936840064,1.0929672834593138
Tulare,2013-10,0.2,55.0,2.8870967741935485,2144.3,0.0,63.93870967741936,61.0,47.0,7.95,2186.6405,7292.9738,1.7627668388302278,1.0162326554207557
Tulare,2013-11,0.81,66.9,2.41,1727.5,0.0,55.82,80.5,50.5,7.78,11934.4934,4248.4854,1.9831126936840064,1.0929672834593138
Tulare,2013-12,0.04,68.2258064516129,2.5161290322580645,1870.3,0.0,49.85806451612903,130.0,57.0,5.65,24607.4578,3529.2827,2.6441502582453422,1.2931232129727726
Tulare,2014-01,0.09,62.41935483870968,2.438709677419354,1817.1,0.0,48.71290322580645,143.0,70.0,137.21,104887.4892,2608.61,2.8451681384940306,1.346817331128703
Tulare,2014-02,0.8300000000000001,70.14285714285714,3.0500000000000003,2051.0,0.0,53.57857142857143,70.5,25.0,2.8,42362.9875,14202.0471,1.5320136130352473,0.9290148806637042
Tulare,2014-03,0.86,59.483870967741936,3.383870967741936,2515.9,0.0,57.68064516129032,59.0,27.0,10.8,88374.6521,33513.3433,1.0942954378823195,0.7392171903103018
Tulare,2014-04,0.35,52.0,3.253333333333333,2344.2,0.0,51.90333333333333,57.5,21.0,119.07,53988.2459,61325.7788,1.3131545254587833,0.8386121883929654
Tulare,2014-05,0.04,39.193548387096776,3.435483870967742,2552.5,0.0,56.564516129032256,55.0,34.0,33.1,39441.2381,98698.9956,2.8451681384940306,1.346817331128703
Tulare,2014-06,0.0,32.86666666666667,3.5866666666666664,2576.9,0.0,61.63076923076923,57.0,41.0,92.8,23472.5944,268835.2475,1.750872700611711,1.011918207011977
Tulare,2014-07,0.0,37.1,3.5354838709677416,2631.1,0.0,67.52788461538461,58.0,43.0,27.73,10553.7217,58812.2404,2.407449963341103,1.225964200208132
Tulare,2014-08,0.0,36.12903225806452,3.609677419354839,2681.7000000000003,0.0,73.425,57.0,45.0,116.65,4778.1611,34146.9713,1.969731788188175,1.0884716417293365
Tulare,2014-09,0.0,43.46666666666667,3.0266666666666664,2178.2,0.0,81.11999999999999,58.5,57.0,12.24,1322.0767,13466.1102,1.5320136130352473,0.9290148806637042
Tulare,2014-10,0.07,52.064516129032256,2.7225806451612904,2027.4,0.0,73.99354838709678,56.0,58.0,14.55,3621.2043,5644.7512,2.8451681384940306,1.346817331128703
Tulare,2014-11,0.47,73.23333333333333,2.466666666666667,1776.0,0.0,59.24333333333333,77.0,39.0,0.2,11305.9342,1251.8815,2.407449963341103,1.225964200208132
Tulare,2014-12,0.5700000000000001,81.63333333333334,2.864516129032258,2131.2,0.0,52.3,60.0,25.0,2.1,36813.4409,5356.0874,1.0942954378823195,0.7392171903103018
Tulare,2015-01,0.68,88.74074074074075,2.496774193548388,1864.4,0.0,48.900000000000006,90.0,40.0,2.26,120565.7311,910.6776,1.5239422208192277,0.9258220525069698
Tulare,2015-02,0.31,76.77777777777777,3.007142857142857,2021.7,0.0,57.06071428571429,87.0,29.5,7000.71,51153.454,12704.1599,0.4354120630912079,0.3614519599712812
Tulare,2015-03,0.13,55.67741935483871,3.290322580645161,2441.7,0.0,64.04230769230769,61.0,34.0,6.51,56466.1193,37289.9965,2.830178410092852,1.3429113843773086
Tulare,2015-04,0.22,45.766666666666666,3.88,2797.0,0.0,71.89,58.5,33.0,16.91,57371.2277,40396.1169,1.5239422208192277,0.9258220525069698
Tulare,2015-05,0.56,45.483870967741936,4.145161290322581,3077.3,0.0,78.63548387096773,52.0,25.0,148.38,66465.9912,100287.8139,2.830178410092852,1.3429113843773086
Tulare,2015-06,0.01,36.43333333333333,3.503333333333333,2519.4,0.0,88.13846153846154,53.5,29.0,228.38,40009.9431,281008.0483,1.3062361892736238,0.8356168403979292
Tulare,2015-07,0.02,38.80645161290322,3.987096774193548,2963.8,0.0,87.07125506072875,47.0,42.0,423.86,17275.8895,103089.9745,3.26559047318406,1.450580617593921
Tulare,2015-08,0.0,39.064516129032256,3.335483870967741,2491.4,0.0,86.00404858299595,58.0,55.0,28.06,9748.0299,64811.4875,1.5239422208192277,0.9258220525069698
Tulare,2015-09,0.03,38.8,3.046666666666667,2194.3,0.0,84.93684210526315,57.5,66.0,211.37,1887.731,13106.5743,3.0478844416384554,1.3981943845516172
Tulare,2015-10,1.15,61.2258064516129,2.7096774193548385,2009.9,0.0,74.81666666666666,62.0,45.0,17.01,6011.0718,4214.8971,3.701002536275268,1.5477757915600927
Tulare,2015-11,1.22,72.1,2.28,1644.4,0.0,54.486666666666665,67.5,27.5,30.46,7304.8393,6522.3389,2.830178410092852,1.3429113843773086
Tulare,2015-12,1.48,77.58064516129032,2.603225806451613,1937.7,0.0,45.9741935483871,71.0,25.0,0.63,23571.2618,5545.3242,1.3062361892736238,0.8356168403979292
Tulare,2016-01,2.2300000000000004,82.12903225806451,2.7580645161290325,2062.6,0.0,49.03548387096774,60.0,19.0,3.1100000000000003,99369.424,12524.5395,3.679518286123671,1.5431951743164118
Tulare,2016-02,0.07,72.44827586206897,2.893103448275862,2014.8,0.0,54.2,71.0,34.0,2.43,62387.2412,20737.3353,1.7315380169993744,1.0048648267503282
Tulare,2016-03,0.6900000000000001,64.2258064516129,3.480645161290323,2594.4,0.0,62.94516129032258,47.0,21.0,3.81,70493.1373,37498.1372,1.298653512749531,0.8323235222651623
Tulare,2016-04,0.36,52.03333333333333,3.523333333333333,2541.6,0.0,71.51666666666667,52.5,28.0,215.38,55505.417,60031.3522,2.38086477337414,1.2181315268815618
Tulare,2016-05,0.34,46.64516129032258,4.090322580645161,3047.1,0.0,77.68387096774192,49.0,33.0,498.73,54179.9246,104803.2393,1.7315380169993744,1.0048648267503282
Tulare,2016-06,0.0,36.333333333333336,3.606666666666667,2591.6,0.0,86.42333333333333,58.5,39.0,77.48,48362.9957,253426.6268,1.947980269124296,1.0811202813346432
Tulare,2016-07,0.0,34.645161290322584,3.425806451612903,2550.6,0.0,85.53999999999999,62.0,39.5,5965.72,19711.8544,105943.9358,3.246633781873827,1.4461266177741419
Tulare,2016-08,0.0,37.903225806451616,3.183870967741936,2372.8,0.0,83.07666666666667,65.0,52.5,7131.63,6374.7229,50106.5994,4.328845042498436,1.6731345247343212
Tulare,2016-09,0.0,40.96666666666667,3.2266666666666666,2323.6,0.0,75.86333333333333,59.0,63.0,1397.9,5830.209,12636.7135,6.709709815872576,2.0424805494963216
Tulare,2016-10,0.37,59.4,2.8161290322580643,2022.1,0.0,68.61379310344827,55.0,53.0,101.01,4728.3115,5351.6943,9.090574589246716,2.311601779151141
Tulare,2016-11,0.07,72.8,2.5133333333333336,1804.2,0.0,58.61,88.5,51.0,2.45,6330.8288,4213.1349,8.657690084996872,2.267754497994355
Tulare,2016-12,1.65,79.36666666666666,2.556666666666666,1839.2,0.0,47.92,81.0,32.0,0.01,29037.5559,13875.6493,9.307016841371638,2.332824910027478
Tulare,2017-01,2.72,79.56666666666666,3.109677419354839,2312.5,0.0,48.39354838709678,52.0,11.0,1.02,85638.8705,2031.6947,5.369623396093492,1.8515403463439402
Tulare,2017-02,2.43,75.82142857142857,3.396428571428572,2279.2,0.0,53.725,52.0,12.0,1.75,67985.9903,23391.2887,1.5034945509061777,0.9176875761951911
Tulare,2017-03,0.41,67.3225806451613,3.2516129032258063,2416.0,0.0,60.49677419354839,60.0,29.0,4.44,83776.0542,44078.0,3.221774037656095,1.440255427779777
Tulare,2017-04,0.42,55.0,3.806666666666666,2744.7,0.0,66.84333333333333,52.0,17.5,4579.01,68560.2103,85015.0435,1.5034945509061777,0.9176875761951911
Tulare,2017-05,0.0,47.58064516129032,3.774193548387097,2811.0,0.0,77.45806451612903,57.0,33.0,10462.25,65898.625,133381.6073,2.1478493584373965,1.1467194763089523
Tulare,2017-06,0.0,44.92592592592592,3.2766666666666664,2361.2,0.0,85.45333333333333,59.0,35.0,1193.61,68270.4327,346885.6204,3.221774037656095,1.440255427779777
Tulare,2017-07,0.0,40.74193548387097,3.0032258064516126,2228.4,0.0,89.05238095238094,66.0,41.0,52049.35,29728.789,129102.9781,3.221774037656095,1.440255427779777
Tulare,2017-08,0.0,44.41935483870968,3.148387096774193,2340.6,0.0,84.28,65.0,55.0,312.12,19250.3593,80097.0729,5.154838460249752,1.8172385140035794
Tulare,2017-09,0.03,49.46666666666667,3.1733333333333333,2291.5,0.0,77.12666666666668,58.0,53.5,506.22,9499.5858,14165.6518,6.013978203624711,1.947905044160365
Tulare,2017-10,0.0,53.38709677419355,2.454838709677419,1826.5,0.0,65.16129032258064,69.0,63.0,244.08,3728.5053,4306.5348,11.383601599718205,2.516373145764497
Tulare,2017-11,0.05,70.4,2.2,1579.9,0.0,59.69666666666667,64.5,44.0,200.06,3934.361,6678.3791,12.02795640724942,2.5670975413268278
Tulare,2017-12,0.17,64.74193548387096,1.974193548387097,1473.4,0.0,46.05483870967742,145.0,67.0,225.1,35358.6058,4126.7613,7.517472754530888,2.142119671784251
Tulare,2018-01,0.8600000000000001,77.93548387096774,2.4612903225806453,1828.7,0.0,50.67741935483871,77.0,29.0,15.03,94263.2459,1952.7702,7.260737349232924,2.1115138510103972
Tulare,2018-02,0.19,58.142857142857146,3.007142857142857,2020.3,0.0,52.017857142857146,67.0,41.5,28.01,34401.3715,8930.354,4.484573068643865,1.701939254534423
Tulare,2018-03,1.9,64.12903225806451,3.3774193548387097,2508.4,0.0,57.561290322580646,38.0,13.0,1.24,76114.526,30065.571,4.484573068643865,1.701939254534423
Tulare,2018-04,0.33,52.2,3.6366666666666654,2616.3,0.0,70.13666666666667,57.5,25.0,1218.96,96025.4127,57881.8114,4.484573068643865,1.701939254534423
Tulare,2018-05,0.0,51.16129032258065,4.012903225806451,2983.5,0.0,74.97741935483872,52.0,36.0,168.91,68746.8336,89640.0315,4.698124167150716,1.7401370271950305
Tulare,2018-06,0.6900000000000001,47.56666666666667,3.41,2448.7,0.0,75.61333333333333,55.0,45.0,415.0,49051.0907,219427.5675,2.98971537909591,1.3837198947974905
Tulare,2018-07,0.6,48.03225806451613,3.0,2227.9,0.0,81.92258064516129,68.0,51.0,56.58,28312.9453,156927.1677,4.271021970137015,1.662224265979924
Tulare,2018-08,0.15,46.74193548387097,2.8483870967741933,2114.7,0.0,79.25161290322582,73.0,62.0,121.72,22380.5228,79048.7315,3.843919773123313,1.577724263440421
Tulare,2018-09,0.0,49.86666666666667,2.6,1875.7,0.0,72.8,58.5,68.0,105.34,8994.4326,26078.099,7.260737349232924,2.1115138510103972
Tulare,2018-10,0.0,60.32258064516129,2.425806451612903,1804.4,0.0,64.05806451612904,58.0,57.0,32.03,7473.6359,8783.2577,3.416817576109612,1.4854194313561637
Tulare,2018-11,0.41,65.96666666666667,2.0900000000000003,753.2,0.0,57.20333333333333,75.0,63.5,48.59,6482.8994,3867.6802,7.901390644753477,2.1862075167514794
Tulare,2018-12,0.215,78.30645161290323,3.0056451612903223,857.5500000000001,0.0,53.36935483870968,78.0,28.0,3.14,40475.0373,2628.98,5.97943075819182,1.942967360180985
Tulare,2019-01,1.57,80.5,2.835483870967742,2110.95,0.0,51.62903225806451,61.0,20.0,0.0,99167.3883,3262.0151,5.1038961867515615,1.8089272864246124
Tulare,2019-02,2.85,74.82142857142857,3.271428571428572,2199.5,0.0,51.246428571428574,36.5,11.5,1.03,51437.4827,11507.6796,5.31655852786621,1.8431745231147667
Tulare,2019-03,2.9800000000000004,69.91568914956011,3.2386363636363638,2048.65,0.0,57.79046920821114,44.0,16.0,2.21,79432.997,36566.4336,7.443181939012693,2.1333592445506118
Tulare,2019-04,0.37,58.16149425287357,3.4916666666666663,2511.7,0.0,67.93666666666667,51.0,25.0,147.23,121411.9343,61620.7834,8.293831303471286,2.229350879375962
Tulare,2019-05,1.995,62.483870967741936,3.5290322580645164,2626.25,0.0,69.80806451612904,53.0,28.0,213.02,147700.4384,112553.8441,6.379870233439451,1.998756054912999
Tulare,2019-06,0.0,46.43333333333334,3.336666666666667,2404.95,0.0,79.82333333333334,56.0,38.0,397.61,98271.5941,218094.0954,5.1038961867515615,1.8089272864246124
Tulare,2019-07,0.0,45.67741935483871,3.053225806451613,2272.85,0.0,82.35806451612902,58.0,41.0,93.76,51916.7972,253019.8043,6.167207892324804,1.9695161634733014
Tulare,2019-08,0.0,48.193548387096776,3.106451612903226,2311.4,0.0,79.64193548387098,56.0,52.0,195.9,23167.3742,144492.4806,8.293831303471286,2.229350879375962
Tulare,2019-09,0.0,49.13333333333333,3.1016666666666666,2229.8,0.0,73.03833333333333,54.5,57.5,407.49,6858.9562,34216.867,5.741883210095507,1.9083392939231023
Tulare,2019-10,0.0,48.903225806451616,2.9016129032258062,2155.75,0.0,63.22903225806452,64.0,65.0,177.62,6975.9064,8463.1065,10.63311705573242,2.453855949169667
Tulare,2019-11,0.885,58.65,2.955,2128.4,0.0,56.26166666666666,79.5,67.0,26.34,13870.5389,6112.8149,8.506493644585936,2.251975106633744
Tulare,2019-12,2.14,80.69354838709677,2.743548387096774,2039.05,0.0,50.3983870967742,56.5,18.0,0.2,34678.5564,547.9533,10.845779396847067,2.4719716350954406
Tulare,2020-01,0.4449999999999999,87.70967741935485,2.662903225806452,1981.75,0.0,48.791935483870965,69.0,23.0,0.0,112182.4425,6992.0683,8.877315499792862,2.2902407642924967
Tulare,2020-02,0.145,61.19211822660098,3.0793103448275865,2142.6,0.0,52.343103448275855,64.0,34.0,0.0,25868.9288,30827.1818,4.438657749896431,1.693532293271841
Tulare,2020-03,2.225,67.2258064516129,3.220967741935484,2397.2,0.0,57.38870967741936,46.0,13.0,0.0,78823.1082,26964.8726,4.650022404653404,1.7316595105758685
Tulare,2020-04,2.585,66.36954022988505,3.3200000000000003,2388.9,0.0,65.4,55.0,21.0,0.0,103334.5376,62394.6242,4.438657749896431,1.693532293271841
Tulare,2020-05,0.365,47.41935483870968,3.669354838709677,2729.7,0.0,75.4758064516129,47.0,31.0,2.25,84146.949,132196.8073,3.381834476111566,1.4774674668659427
Tulare,2020-06,0.75,44.0,3.65,2628.5,0.0,78.305,54.0,43.5,1.1,62348.9637,230726.0338,4.438657749896431,1.693532293271841
Tulare,2020-07,0.165,42.03225806451613,3.31774193548387,2470.25,0.0,79.76290322580645,57.0,45.0,0.2,29857.9932,219180.0655,3.804563785625513,1.5695662548725777
Tulare,2020-08,0.155,47.09119106699752,3.1467741935483877,2338.45,0.0,78.92096774193547,63.0,63.0,0.0,10704.2455,91453.6365,5.495481023681296,1.8711067079931896
Tulare,2020-09,0.02,52.16666666666667,2.79,2010.25,0.0,73.05833333333334,117.0,83.5,0.0,2032.819,53985.0213,6.129574987952214,1.9642516236666594
Tulare,2020-10,0.0,52.11290322580645,2.708064516129032,2013.15,0.0,66.40483870967742,83.0,79.0,0.0,2278.2796,3004.0769,7.18639826173708,2.102474028454937
Tulare,2020-11,0.3349999999999999,68.05000000000001,2.753333333333333,1985.35,0.0,53.47166666666666,81.5,46.0,0.0,5529.7982,318.6536,4.650022404653404,1.7316595105758685
Tulare,2020-12,0.605,71.51935483870969,2.8311827956989246,2074.95,0.0,47.285322580645165,82.0,36.0,0.0,36908.5819,1271.3343,4.650022404653404,1.7316595105758685
Tulare,2021-01,1.63,73.16603415559771,3.008064516129032,2235.55,0.0,47.817741935483866,76.0,31.0,0.0,109803.7797,3139.0056,4.424965232416031,1.6910114906347484
Tulare,2021-02,0.415,65.84193121693121,2.969642857142857,1997.85,0.0,51.84285714285714,60.5,29.0,1.0,55964.5174,52269.6466,5.899953643221375,1.9315146932069316
Tulare,2021-03,1.0699999999999998,58.20967741935484,3.32258064516129,2471.95,0.0,55.822580645161295,50.0,22.0,0.0,67307.9218,29748.3717,5.478528382991277,1.8684933831825226
Tulare,2021-04,0.095,47.81666666666666,3.418333333333333,2459.6000000000004,0.0,66.43833333333333,56.5,37.5,0.2,55515.7184,67384.8276,4.214252602300983,1.6513957612693226
Tulare,2021-05,0.0,41.89861751152074,3.7193548387096778,2767.75,0.0,70.4258064516129,55.0,41.0,80.13,49629.7635,102527.7595,4.424965232416031,1.6910114906347484
Tulare,2021-06,0.0,41.87101449275362,3.5116666666666667,2528.95,0.0,76.32833333333333,60.0,44.0,23.11,53232.383,204417.5853,5.057103122761179,1.801231653239579
Tulare,2021-07,0.0,40.322580645161295,3.3,2452.0,0.0,81.10682795698924,65.0,47.0,1.7,48661.6982,198021.6551,5.267815752876227,1.8354279291791944
Tulare,2021-08,0.0,45.17741935483871,3.182258064516129,2365.95,0.0,76.72258064516129,87.0,68.0,0.0,27733.9352,128871.1648,6.110666273336424,1.9615959487547219
Tulare,2021-09,0.0,50.45,2.845,2047.05,0.0,71.38,78.5,69.0,0.11,5310.1316,18813.2107,7.374942054026719,2.1252441587650113
Tulare,2021-10,1.23,60.83870967741936,2.8403225806451613,2113.95,0.0,61.49193548387097,111.0,48.0,0.31,6830.2977,7790.6219,8.007079944371865,2.1980109285667977
Tulare,2021-11,0.115,83.58333333333333,2.4866666666666664,1790.65,0.0,56.870000000000005,87.0,31.5,0.0,10966.2035,3578.163,5.689241013106326,1.9005004167483845
Tulare,2021-12,4.025,85.20967741935485,2.620967741935484,1947.7,0.0,48.84354838709677,29.0,21.0,0.0,30403.5377,2032.4414,3.5821147119558345,1.5221606190640258
Tulare,2022-01,0.015,80.33870967741936,2.6661290322580644,1984.0,0.0,47.68709677419355,82.0,22.333333333333332,1.0,148062.539,3152.0079,3.364511136531862,1.4735061868068895
Tulare,2022-02,0.26,60.785714285714285,3.1267857142857145,2098.05,0.0,50.4875,74.5,23.666666666666668,4269.0,16744.4853,22087.0021,4.836484758764551,1.7641286907415499
Tulare,2022-03,1.4,61.14516129032258,3.029032258064516,2256.5,0.0,58.06290322580645,54.0,25.0,6.0,45901.8426,25261.6554,4.205638920664828,1.6497424458621017
Tulare,2022-04,0.25,53.18333333333334,3.236666666666667,2329.8,0.0,65.4253448275862,53.5,27.0,208.0,63884.8854,49456.2884,4.415920866698069,1.68934292447998
Tulare,2022-05,0.0,44.03225806451613,3.612903225806451,2688.75,0.0,71.11655913978495,52.0,39.0,1252.0,61424.1635,74968.161,5.046766704797792,1.7995237002256508
Tulare,2022-06,0.075,42.65,3.48,2504.8500000000004,0.0,76.24190476190478,53.5,39.0,4380.0,70274.1608,74161.6918,5.257048650831035,1.833708612410488
Tulare,2022-07,0.0,41.96774193548387,3.232258064516129,2401.55,0.0,82.23225806451612,55.0,42.0,549.0,37851.4538,74137.2904,5.467330596864276,1.8667634417491952
Tulare,2022-08,0.0,43.29032258064516,3.2451612903225806,2417.05,0.0,83.10967741935484,55.0,54.0,465.0,12884.9244,49958.3119,7.149586165130208,2.0979671486789244
Tulare,2022-09,0.01,46.150000000000006,3.151666666666667,2266.6,0.0,80.03666666666666,59.5,59.0,321.0,9236.6436,45283.3158,8.621559787362896,2.2640063915928494
Tulare,2022-10,0.0,52.41935483870968,2.7612903225806456,2056.05,0.0,71.19516129032257,64.0,62.0,76.0,6784.9737,17119.2832,6.308458380997241,1.989032359728443
Tulare,2022-11,0.22,67.94999999999999,2.791666666666667,2011.3,0.0,54.39,79.5,38.5,4.0,7517.8406,2914.6552,5.467330596864276,1.8667634417491952
Tulare,2022-12,2.95,89.1021505376344,2.669354838709677,1984.5,0.0,49.10483870967742,67.0,18.0,3.0,28602.2629,4068.2628,4.205638920664828,1.6497424458621017
Tulare,2023-01,3.845,81.01612903225806,3.238709677419355,2409.0,0.0,50.317741935483866,47.0,12.0,12.0,108517.1341,3548.0578,6.088663538353332,1.9584968232487339
Tulare,2023-02,3.245,69.66071428571428,3.3517857142857146,2252.45,0.0,49.98214285714286,52.0,19.0,1.0,25014.5995,29241.0328,3.3592626418501137,1.472302924217022
Tulare,2023-03,5.48,74.11290322580645,3.414516129032258,2540.9,0.0,54.85806451612903,31.0,9.0,2.0,74311.0599,27969.7136,4.618986132543907,1.7261512441689995
Tulare,2023-04,0.015,60.11666666666667,3.34,2406.95,0.0,63.56666666666666,51.0,28.0,334.0,75633.9943,42361.7054,5.668755708122068,1.8974332920183856
Tulare,2023-05,0.15,54.983870967741936,3.5161290322580645,2615.05,0.0,73.2290322580645,55.0,34.0,934.0,74729.8657,67247.8522,2.5194469813875857,1.2583038697069753
Tulare,2023-06,0.45,55.21551724137931,3.543333333333334,2550.2,0.0,79.25,54.0,37.5,2883.0,50555.3164,69671.3429,3.149308726734482,1.4229417484967628
