year_month,article_count,rate_per_100k,mean_title_sentiment,mean_title_risk,mean_body_risk,avg_sentiment,avg_risk,mean_body_sentiment,tweet_count,avg_likes
2015-09,2.0,0.9151856521345418,-0.2543161017820238,0.0,0.0102522161249472,-0.1595589295919875,0.0101604278074866,-0.2872199304401875,30,1.5333333333333334
2015-10,1.0,1.1198597596406694,-0.0442262310534715,0.1875,0.048780487804878,-0.2049629114588479,0.0402204360004871,-0.625920576043427,23,3.0869565217391304
2015-11,2.0,0.9678161369218318,0.353169789770618,0.0,0.0156099920182902,-0.0748592522826844,0.0205498866213151,0.1193384039215743,28,1.1071428571428572
2015-12,0.0,0.8859464939193809,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.2866863941308111,0.0053827751196172,-0.1673080405043852,27,3.2222222222222223
2016-01,1.0,0.8017329515845091,0.0717742070555687,0.0,0.0342465753424657,-0.1902707820991054,0.0143478260869565,0.0322766955941915,19,1.4736842105263157
2016-02,1.0,0.7552556790288854,-0.1516234446316957,0.0,0.0,-0.0038755583809688,0.0163223622782446,-0.2372027859091758,29,1.862068965517241
2016-03,4.0,0.633252838570373,-0.1002058528829365,0.0277777777777777,0.023758189325063,-0.181783098494634,0.0052178318135764,-0.3445085810963064,44,2.363636363636364
2016-04,2.0,0.7436363608899793,-0.2780541582033038,0.0,0.0229739726552253,-0.2285871490451466,0.0064649309500568,-0.3490038057789206,40,2.125
2016-05,2.0,0.560632100202211,-0.2763097053393721,0.0,0.0098005596400746,-0.1609451433178037,0.0024509803921568,-0.4829546171240508,23,1.608695652173913
2016-06,1.0,0.8336860764665003,-0.4652716498821974,0.0,0.001865671641791,-0.1610991647175979,0.0085227272727272,-0.0119465105235576,13,1.0769230769230769
2016-07,1.0,1.042833802966807,-0.3033387251198292,0.0,0.0042735042735042,-0.1995594109256013,0.0124692555682942,-0.6493000164628029,49,3.8979591836734695
2016-08,2.0,1.6615624938635478,-0.0268585409503429,0.0,0.013321203171422,-0.188659430887284,0.0195021707247492,0.0846419241279363,70,1.9
2016-09,0.0,2.0043323789612724,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.3048098170597074,0.0106910039113428,-0.1673080405043852,57,3.263157894736842
2016-10,1.0,2.6172514107885605,-0.3766856845468282,0.1818181818181818,0.0797101449275362,-0.0993781172350716,0.0132713945207541,-0.2381754964590072,67,1.4477611940298507
2016-11,1.0,2.0159516971001787,0.0278325472027063,0.0,0.0121951219512195,-0.1042072802152046,0.0338717573997835,-0.0304582342505455,51,1.3529411764705883
2016-12,0.0,1.4785582331757794,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.0043344767895014,0.0080011847013621,-0.1673080405043852,89,1.5056179775280898
2017-01,0.0,1.0348816096883882,-0.1254130841795442,0.0367833428467492,0.0204887508944706,0.0267839462030679,0.0026921523758244,-0.1673080405043852,35,1.0857142857142856
2017-02,2.0,0.794950957162868,-0.330081976018846,0.0,0.0202702702702702,-0.0757560419827519,0.0162135720815686,-0.2695785835385322,60,1.2
2017-03,0.0,0.8383119184626607,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.1132722718793957,0.0361405651307345,-0.1673080405043852,64,1.109375
2017-04,3.0,0.7631529188763533,-0.0080128211217622,0.0,0.0014972266811872,-0.0755450156284496,0.0101076626796991,-0.1890126516421636,78,1.6025641025641026
2017-05,3.0,0.9019079950356904,0.0950725101865828,0.0,0.0018270408832772,-0.1777354919285114,0.02283134136395,-0.0527606240163246,68,3.294117647058824
2017-06,3.0,1.2632493392006303,-0.4091588626615703,0.0277777777777777,0.00726694554241,-0.216888933914943,0.0261009935259497,-0.2145448774099349,68,3.338235294117647
2017-07,3.0,1.3470805310468963,0.1376347675298651,0.0512820512820512,0.0238625703564727,-0.1481288282031362,0.0491289984071213,-0.1780198278526465,145,2.103448275862069
2017-08,3.0,1.9830412967771909,0.26927567863216,0.0,0.016731725219364,-0.0161614046883809,0.0297135880562403,0.055313452767829,116,2.2327586206896552
2017-09,0.0,2.280786564369101,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.1186971204588189,0.0042159933464281,-0.1673080405043852,77,1.844155844155844
2017-10,5.0,3.3214496355641283,-0.0655297359451651,0.0,0.0242465373354623,-0.1974341285009032,0.0150046410915976,-0.3116343554109335,38,2.0526315789473686
2017-11,3.0,3.4717676347367434,0.0528274071402847,0.0,0.0281539510669793,-0.1155389390944602,0.0208307485962303,-0.137454895923535,102,2.92156862745098
2017-12,3.0,3.0612838677653715,0.3581638854617874,0.0,0.0308606232173111,-0.0381890204800686,0.0336517879006868,-0.1533624827861785,71,2.197183098591549
2018-01,0.0,2.8396204837133494,-0.1254130841795442,0.0367833428467492,0.0204887508944706,0.0281824804663371,0.0267249260686638,-0.1673080405043852,39,5.743589743589744
2018-02,1.0,1.7095380170984935,-0.6387953469529748,0.0,0.0013562386980108,-0.0363149144941417,0.0153622693096377,0.1091125458478927,32,11.03125
2018-03,0.0,1.5711605722068789,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.208317450589675,0.0485327188568561,-0.1673080405043852,32,3.15625
2018-04,2.0,1.3491800876932465,-0.1826789376791567,0.0454545454545454,0.0103425696167631,0.0891576414869632,0.0054347826086956,0.140737249981612,3,3.0
2018-05,1.0,1.507737576631555,-0.9097780282609164,0.0,0.0030349013657056,-0.0125006501153675,0.0073002754820936,-0.7088011112064123,30,2.333333333333333
2018-06,1.0,1.3635944048694562,-0.2359568625688552,0.0,0.0,0.0338437666957217,0.0371152325077111,0.0545552968978881,38,3.1578947368421053
2018-07,1.0,1.6201692506059922,-0.1432743109762668,0.0,0.0098522167487684,0.0282872811907769,0.0043599534800612,-0.4002757705748081,53,25.49056603773585
2018-08,3.0,1.770078149238575,0.0760295229653517,0.1494949494949494,0.0263536209279769,-0.2184665401333144,0.0151526775083689,0.0063818680743376,21,2.4761904761904763
2018-09,3.0,1.6259349774764762,-0.2647697683423757,0.0,0.0100487792040051,-0.113554320401118,0.0202326747684532,0.0559161767984429,52,4.1923076923076925
