County,Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k
Kern,2016-11,0.0499999999999999,71.27111111111111,2.4246666666666665,1639.7666666666669,0.0,60.92955555555556,81.5,15.5,2.87,6147.1854,52951.1133,34.65003465003465
Kern,2016-12,0.6233333333333334,81.0752688172043,2.447311827956989,1820.7666666666669,0.0,52.44193548387097,83.0,9.0,2.12,24853.0299,23319.3041,21.783246538946862
Kern,2017-01,1.2166666666666666,82.75555555555555,2.8154259718775845,1952.8666666666668,0.0,51.23556658395368,55.0,8.5,1.75,24799.4672,22640.3631,11.758000199326098
Kern,2017-02,1.143333333333333,77.80448717948718,3.2214285714285715,2164.266666666667,0.3333333333333333,55.47976190476191,43.0,10.0,1.6,62874.3581,48206.4539,11.534038290767509
Kern,2017-03,0.3433333333333333,68.30250896057348,3.8473118279569896,2861.7000000000003,0.0,59.17419354838709,57.0,12.0,3.33,111001.2478,46356.1699,10.52620970225384
Kern,2017-04,0.1433333333333333,53.94444444444443,4.474444444444445,3221.633333333333,0.0,64.29222222222222,51.0,19.5,13.25,126354.6578,98001.3465,8.51055252522651
Kern,2017-05,0.0333333333333333,47.913978494623656,4.243010752688172,3159.066666666667,0.0,72.1505376344086,47.0,26.0,275.44,133059.8788,172156.0883,10.974133519371025
Kern,2017-06,0.0,44.517020335985855,3.85,2769.6,0.0,79.51222222222222,57.5,32.5,2418.48,82529.5813,282623.5955,19.484686044597535
Kern,2017-07,0.0,39.666666666666664,3.473118279569892,2587.0333333333333,0.0,83.91075268817204,60.0,39.0,81693.5,55603.2004,219119.6566,21.38836226734557
Kern,2017-08,0.08,45.14121863799283,3.289247311827957,2448.733333333333,0.0,83.19139784946236,63.0,49.0,593.23,19260.5491,147029.7595,37.62560063784352
Kern,2017-09,0.2266666666666666,48.88505747126437,3.5144444444444445,2528.0333333333333,0.0,77.87153256704981,57.0,31.5,533.85,15866.9651,69706.0722,40.87304831194311
Kern,2017-10,0.02,48.333333333333336,3.3000000000000003,2457.1,0.3333333333333333,67.31182795698925,72.0,64.0,97.9,15994.1192,48636.8403,49.27161988289031
Kern,2017-11,0.09,70.92452107279694,2.8466666666666662,2048.633333333333,0.0,61.157777777777774,71.5,48.0,107.9,9304.4276,23633.8756,53.078972328386385
Kern,2017-12,0.08,62.666666666666664,2.7989247311827956,2084.4,0.0,50.594695340501794,126.0,67.0,27.25,4630.0665,12725.4791,37.73758159212281
Kern,2018-01,1.21,80.59147730282325,3.105153874675566,2259.1666666666665,0.0,52.47334074898035,86.0,37.0,6.99,50620.4516,54504.1991,36.773896088746184
Kern,2018-02,0.2366666666666666,56.642857142857146,3.7654761904761904,2530.266666666667,0.0,52.3139770723104,63.5,48.5,36.379999999999995,19234.808,29994.9644,22.997572478460608
Kern,2018-03,2.0933333333333333,66.13978494623656,3.996774193548387,2973.5,0.3333333333333333,56.12745519713261,45.0,12.0,7.79,111059.8826,75066.5327,18.7757958882118
Kern,2018-04,0.41,49.398084291187736,4.272222222222222,3078.2999999999997,0.0,64.4855172413793,54.0,33.0,1120.75,124815.2601,88703.8197,18.886895272165717
Kern,2018-05,0.0,46.40143369175627,4.482795698924731,2545.266666666667,0.0,72.38788365673794,53.0,39.0,155.57,116433.7638,98814.5974,27.330448452663333
Kern,2018-06,0.0033333333333333,42.32222222222222,4.086666666666667,2944.633333333333,0.0,76.83273504273505,57.0,51.0,395.13,87976.8155,263895.4049,24.775162621723265
Kern,2018-07,0.0,43.387096774193544,3.6462365591397847,2711.9333333333334,0.0,80.77028862478777,65.0,51.0,1635.09,81613.6489,309062.6933,29.88573428360339
Kern,2018-08,0.0,43.84907834101383,3.5079718205413424,2550.5333333333333,0.0,78.39467132793051,69.0,60.0,526.06,31154.9167,162702.3084,29.88573428360339
Kern,2018-09,0.0,46.01111111111111,3.3155555555555556,2387.2333333333336,0.0,73.16000000000001,59.0,67.5,201.75,17597.4228,48642.5571,25.10846077358501
Kern,2018-10,0.52,48.24230205278592,3.541825513196481,2418.5,0.0,65.38582600195504,54.0,54.0,157.16,18968.3089,32262.3037,33.99641148989829
Kern,2018-11,0.6425000000000001,52.67121365787694,3.224362745098039,2081.075,0.25,56.43549019607843,81.5,62.5,32.980000000000004,6483.5943,8054.5855,31.44112565895822
Kern,2018-12,0.5975,73.91935483870968,3.320161290322581,2468.6,0.25,51.433542413381126,77.0,25.0,2.73,2665.809,30715.5865,28.330342908248575
Kern,2019-01,0.955,68.22903225806452,3.884677419354839,2452.425,1.25,49.9752688172043,64.0,19.0,1.23,21756.8864,22754.84,34.651717136046614
Kern,2019-02,0.9025,64.13095238095238,5.363095238095238,2700.3999999999996,2.5,49.74880952380952,42.5,9.5,0.5,29523.7281,18679.5132,30.458197227862627
Kern,2019-03,1.5125,59.3692876344086,4.099697580645161,2982.075,1.75,56.18709677419355,45.0,19.0,0.03,91846.1562,55724.4799,39.61772755363291
Kern,2019-04,0.745,47.94166666666666,4.3950000000000005,3164.3250000000003,1.25,66.01878205128205,43.0,22.0,79.81,144478.1546,129223.5451,25.16111944910391
Kern,2019-05,2.73,54.306451612903224,4.377419354838709,3258.55,1.25,68.6991935483871,52.0,26.0,884.07,184693.7893,175639.1291,29.906418292575264
Kern,2019-06,0.0275,40.141666666666666,3.9125,2815.725,0.25,77.02416666666666,54.0,40.0,2117.35,156641.749,270735.2589,22.843647920896977
Kern,2019-07,0.015,37.29032258064517,3.916129032258064,2915.4,0.0,80.91129032258064,56.0,41.0,1401.5800000000002,77152.7326,293565.9427,23.50578264324181
Kern,2019-08,0.0,38.20161290322581,4.0,2974.775,0.0,82.35806451612903,55.0,52.0,906.93,42723.0259,128665.9841,31.009976163149993
Kern,2019-09,0.055,41.66666666666667,4.2475000000000005,3058.85,0.25,77.43916666666667,54.5,59.0,465.8,14710.7098,57499.9088,28.913216209058003
Kern,2019-10,0.04,38.840591397849465,3.733064516129032,2776.15,0.75,64.86464682981091,62.0,72.0,45.2,15006.084,18346.2727,40.5005738500927
Kern,2019-11,5.4225,53.266666666666666,3.2583333333333333,2345.3,0.25,56.30994252873563,88.0,68.5,64.13,16687.6383,4555.0602,37.410611812483445
Kern,2019-12,2.08,74.45967741935483,3.607258064516129,2685.65,0.25,51.262903225806454,53.0,17.0,0.01,5620.5786,8429.0492,29.685706718460317
Kern,2020-01,0.63,77.79032258064515,3.240322580645161,2408.675,0.0,48.94677419354839,72.0,19.0,0.0,14413.7334,13840.3089,27.715881420020985
Kern,2020-02,0.6125,50.345443349753694,3.8353448275862063,2667.8,0.75,51.93706896551724,63.0,32.0,0.0,31648.5166,30169.4791,33.105080585025064
Kern,2020-03,1.395,60.96774193548387,4.834677419354838,3597.05,1.5,57.45967741935484,34.0,12.0,0.0,88948.686,165737.0218,28.815717984307533
Kern,2020-04,2.52,58.97559523809524,4.565,3287.9,0.25,63.872499999999995,49.5,19.0,0.0,117053.8973,144423.6236,20.236992782872463
Kern,2020-05,0.1925,39.89516129032258,4.883064516129032,3632.0,0.5,74.06854838709677,46.0,36.0,0.0,130843.2912,118653.4004,16.82749943358417
Kern,2020-06,0.1475,36.75833333333333,4.755833333333333,3422.025,0.75,78.85,54.0,42.5,0.1,118342.4972,229950.3111,19.687074500729192
Kern,2020-07,0.235,32.55210918114144,4.340074441687345,3133.1,0.5,82.06129032258065,57.0,43.0,0.1,51766.9208,384479.7147,17.157450402870133
Kern,2020-08,0.0,36.840477514698875,3.845430107526881,2654.7,0.0,82.07903225806452,71.0,56.0,2005.0,20089.1783,196967.266,21.55679666001632
