Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k
2012-08,0.09,68.60483870967742,3.5379032258064513,2634.3,0.0,70.20725806451613,36.0,21.0,79.25,17466.9631,145135.8683,2.5534305339223247
2012-09,0.02,72.475,3.2205434782608693,2148.0,0.0,69.16311594202898,46.0,24.5,23.35,9430.3058,21848.2592,2.918206324482657
2012-10,0.5150000000000001,67.35483870967741,3.581451612903226,2667.8999999999996,0.25,66.57524193548387,41.0,26.0,3.0,6447.1434,10290.6246,2.5534305339223247
2012-11,1.185,67.2,3.7633333333333328,2705.65,0.0,59.09444444444444,44.5,22.5,23.4,2748.192,1881.7438,2.5534305339223247
2012-12,3.2975,76.28225806451613,3.479838709677419,2585.425,0.0,53.95063667232598,37.0,13.0,0.0,2177.2862,1308.0961,2.1886547433619925
2013-01,0.97,63.44354838709677,3.418548387096774,2542.7,0.0,49.38802270011947,58.0,23.0,0.0,1504.4423,2353.1228,2.17654698076658
2013-02,0.5725,69.21428571428572,3.3651785714285714,2263.7,0.0,50.886607142857144,56.5,30.0,4.0,2864.5131,7249.4233,2.17654698076658
2013-03,0.625,70.19354838709677,3.603225806451613,2679.95,0.0,55.84112903225807,45.0,24.0,2.4,13012.6196,10288.2908,1.8137891506388164
2013-04,0.37,69.865,3.9033333333333338,2813.1,0.0,59.88166666666667,56.5,39.5,12.1,27148.509,17576.7324,2.17654698076658
2013-05,0.465,67.32258064516128,4.161290322580646,3095.625,0.0,63.89919354838709,67.0,56.0,30.05,28665.8191,38203.5644,2.17654698076658
2013-06,0.185,69.29281609195402,3.8821264367816086,2773.075,0.0,67.35686781609195,42.5,24.5,119.9,27050.4215,38385.1501,1.4510313205110532
2013-07,0.1625,75.18621700879766,3.671774193548387,2734.15,0.0,70.28306451612903,42.0,24.0,1.85,26722.5348,68766.1597,0.3627578301277633
2013-08,0.13,75.12625139043382,3.537903225806452,2630.925,0.0,69.27177419354838,52.0,20.0,50.05,16194.0725,35212.3429,0.3627578301277633
2013-09,0.13,67.8528735632184,3.599166666666666,2586.8,0.0,67.97833333333332,59.5,40.0,1.82,7909.4662,9680.0377,1.4510313205110532
2013-10,0.2525,67.82862903225806,3.335483870967742,2478.6,0.0,61.61693548387097,62.0,35.0,0.55,6599.4967,2130.7461,2.9020626410221064
2013-11,0.2174999999999999,69.68666666666667,3.0891666666666664,2221.45,0.0,56.66833333333334,60.0,39.0,0.55,3867.0599,5651.7965,0.7255156602555266
2013-12,0.245,48.76827956989247,3.603225806451613,2683.75,0.0,50.47096774193548,67.0,37.0,7.2,2490.1577,882.1177,1.4510313205110532
2014-01,0.035,53.60483870967742,3.318548387096774,2467.325,0.25,51.97258064516129,70.0,50.0,3.75,2818.1365,2647.3806,0.718881420509687
2014-02,3.46,71.70535714285714,4.007142857142857,2693.3,0.25,54.54017857142857,55.5,23.5,3.9,7421.1933,1910.2815,1.437762841019374
2014-03,1.6649999999999998,68.94086021505376,3.817741935483871,2837.775,0.25,57.899827188940094,61.0,32.0,190.0,17196.9641,9913.1288,0.718881420509687
2014-04,0.3775,70.06920289855071,3.8402083333333334,2594.525,0.0,60.70695652173913,61.0,35.0,65.02,27712.2163,15202.7413,1.437762841019374
2014-05,0.1675,61.153225806451616,4.02983870967742,2994.8,0.0,63.721774193548384,68.0,47.0,2.97,20408.2958,24609.4075,0.718881420509687
2014-06,0.3,73.94722222222222,3.8333333333333335,2758.675,0.0,67.45,62.0,31.0,9.32,23381.9106,21403.4945,1.437762841019374
2014-07,0.1725,74.9399641577061,3.56774193548387,2654.6,0.0,70.90241935483871,48.0,18.0,103.45,17873.4105,34765.799,0.718881420509687
2014-08,0.1175,72.50967741935483,3.5,2605.2,0.0,71.0008064516129,48.0,19.0,6.9,10476.5556,30660.9632,0.718881420509687
2014-09,0.145,75.30833333333334,3.4066666666666663,2454.3,0.0,69.69416666666666,52.0,28.0,0.65,11991.0606,38434.6473,1.0783221307645303
2014-10,0.8325,61.972849462365595,3.1217741935483874,2324.4,0.0,66.0508064516129,55.0,43.0,1.37,5963.2952,16296.7754,0.3594407102548435
2014-11,0.4525,67.82499999999999,3.205,2304.0,0.0,59.9225,54.0,26.0,0.0,2998.1143,1709.4801,0.3594407102548435
2014-12,4.782500000000001,77.33426028921023,3.8013070077864297,2791.725,0.25,56.485233592880974,47.0,18.0,0.0,2860.9781,3801.6214,0.0
2015-01,0.2625,66.77419354838709,3.204032258064516,2381.825,0.0,53.15887096774193,60.0,29.0,0.1,4710.8017,4490.6185,1.7853189650863024
2015-02,1.23,76.34546703296704,3.413392857142857,2291.7,0.0,56.93125,57.0,25.5,1.0,9221.1896,4521.2174,0.0
2015-03,0.2275,66.67043010752688,3.634677419354839,2703.975,0.0,58.94838709677419,60.0,30.0,3.22,16026.844,10114.3299,0.7141275860345209
2015-04,0.775,64.70833333333333,3.9408333333333334,2835.775,0.0,60.516666666666666,57.0,33.5,14.72,37291.6265,25305.9941,1.7853189650863024
2015-05,0.275,76.33870967741936,3.928225806451613,2923.0,0.0,63.42338709677419,54.0,28.0,75.02,26250.8151,25687.089,1.0711913790517813
2015-06,0.4049999999999999,73.63796296296296,3.674166666666667,2646.1000000000004,0.0,67.81416666666667,45.5,25.5,4.41,25556.7999,35511.1753,2.1423827581035626
2015-07,1.2975,76.69242610837438,3.7024193548387094,2757.875,0.0,71.33951612903226,45.0,21.0,11.11,31389.1413,28299.6369,0.0
2015-08,0.33,73.76751946607342,3.5266129032258062,2624.5,0.0,71.73790322580645,55.0,34.0,3.59,11991.1186,35312.6213,1.4282551720690415
2015-09,0.2625,64.79163473818646,3.3583333333333334,2419.45,0.0,69.80083333333334,45.0,35.5,1089.47,9086.9031,26336.9303,3.927701723189865
2015-10,0.3925,70.57069892473118,3.3169354838709677,2469.55,0.0,67.09354838709677,53.0,35.0,1.46,8671.6182,5070.1153,2.8565103441380835
